sale_id,customer_name,product_name,product_category,quantity,price,discount,sale_date,payment_method,sales_rep_name,customer_email,customer_phone,shipping_address,order_status
749,Marcello Kemitt,Bread - French Baquette,clothing,82,859.69,0.29,9/2/2020,credit card,Skell Currom,scurromks@sakura.ne.jp,533-578-7401,2 Schurz Junction,pending
750,Cal Tregidga,Petit Baguette,clothing,81,84.45,0.81,4/27/2020,credit card,Noby Atwill,natwillkt@elpais.com,288-522-1597,48900 Parkside Center,pending
751,Wilden Gillford,Hold Up Tool Storage Rack,food,45,450.84,0.82,4/28/2020,debit card,Hildegaard Brookz,hbrookzku@oaic.gov.au,449-996-3625,0 Ryan Place,pending
752,Gilda Couling,Peach - Fresh,clothing,19,273.77,0.17,2/19/2021,cash,Sybilla Andrei,sandreikv@youtube.com,311-319-6606,0 Schmedeman Place,delivered
753,Fritz Allcott,Pepper - Scotch Bonnet,clothing,69,734.66,0.7,8/1/2020,credit card,Alvera Laver,alaverkw@sun.com,451-892-8036,7289 Gateway Lane,delivered
754,Margaux Fawssett,"Soup - Clam Chowder, Dry Mix",electronics,94,706.01,0.47,9/5/2021,credit card,Remington Tabbernor,rtabbernorkx@joomla.org,219-124-6515,67661 Kingsford Alley,pending
755,Wally Sheldon,Wine - Muscadet Sur Lie,clothing,44,463.75,0.95,4/1/2021,cash,Weston Cumbers,wcumbersky@theglobeandmail.com,494-253-9850,399 Northwestern Pass,delivered
756,Star Brennon,Seaweed Green Sheets,clothing,4,5.35,0.5,8/28/2020,credit card,Shoshana Briddock,sbriddockkz@pcworld.com,675-733-7586,07547 Kennedy Hill,delivered
757,Hamlen Yarwood,Flour - Teff,clothing,15,764.85,0.14,12/22/2021,debit card,Townie Cleminson,tcleminsonl0@csmonitor.com,588-469-2894,8023 Doe Crossing Road,shipped
758,Barth Bedboro,Muffin Chocolate Individual Wrap,food,50,187.39,0.36,1/29/2020,credit card,Caz Krebs,ckrebsl1@rambler.ru,889-108-0807,9 Buell Plaza,shipped
759,Maurene Greatbanks,Cake - Dulce De Leche,clothing,8,841.64,0.28,4/27/2021,cash,Eva Parlott,eparlottl2@altervista.org,689-918-0726,4968 American Plaza,pending
760,Darell Pryer,"Pasta - Elbows, Macaroni, Dry",electronics,95,21.83,1,9/3/2020,cash,Eunice Alejo,ealejol3@blogs.com,990-391-0759,7 Shasta Way,pending
761,Nikkie Abdee,"Tomatoes - Plum, Canned",food,59,323.79,0.3,1/1/2021,debit card,Annabell Bulleyn,abulleynl4@parallels.com,673-775-2605,18 Sloan Avenue,pending
762,Kristoffer Undrell,Spinach - Baby,electronics,61,788.78,0.21,1/29/2021,cash,Culver Bauduin,cbauduinl5@nature.com,311-298-3724,8555 Maryland Lane,pending
763,Roz Le Barr,Lettuce - Escarole,food,75,492.83,0.08,8/22/2020,credit card,Kelley Crockford,kcrockfordl6@harvard.edu,212-709-8299,60 Sutherland Court,pending
764,Toddie Avraham,Cheese - Goat,clothing,29,603.82,0.76,5/28/2021,debit card,Bernie Stigell,bstigelll7@boston.com,732-847-9946,28004 Sugar Plaza,pending
765,Ardelis Gaggen,"Cheese - Romano, Grated",food,36,429.8,0.68,7/21/2021,credit card,Garwood Ableson,gablesonl8@ucsd.edu,175-478-0194,809 Hoepker Circle,shipped
766,Richard Gibby,"Lentils - Green, Dry",clothing,19,255.52,0.77,6/9/2020,debit card,Gisella McGennis,gmcgennisl9@ebay.co.uk,793-634-7567,3 Huxley Court,shipped
767,Levon Brodest,Kaffir Lime Leaves,clothing,92,422.25,0.24,6/9/2020,cash,Ossie Cowpertwait,ocowpertwaitla@walmart.com,686-311-7037,41757 Pine View Plaza,delivered
768,Meris Prose,"Artichoke - Hearts, Canned",electronics,42,72.96,0.63,1/24/2021,credit card,Westley Matusovsky,wmatusovskylb@indiegogo.com,314-870-6473,120 Dwight Alley,shipped
769,Hermia Nichol,Mustard - Seed,food,1,608.29,0.22,12/29/2021,debit card,Anitra Linny,alinnylc@dailymail.co.uk,424-729-5371,4 Stoughton Center,shipped
770,Gisella Jedras,Artichokes - Jerusalem,clothing,30,777.71,0.25,4/8/2021,cash,Mattheus Gerin,mgerinld@joomla.org,615-897-1735,66956 Grayhawk Point,delivered
771,Lanie Iacomelli,Taro Leaves,clothing,31,33.3,0.95,7/31/2021,debit card,Consalve Pilbury,cpilburyle@cnet.com,408-549-6770,920 Armistice Trail,shipped
772,Sammie Sigert,Garam Masala Powder,food,7,899.65,0.41,6/8/2020,cash,Tessie Drillot,tdrillotlf@google.co.uk,842-148-5465,4789 Oneill Point,delivered
773,Valentine Confait,Dried Cranberries,clothing,28,449.84,0.5,1/3/2020,debit card,Evelin Sappy,esappylg@ebay.com,194-392-6540,9 Manitowish Pass,pending
774,Wally Hornbuckle,Dill Weed - Dry,food,17,906.06,0.18,11/9/2021,credit card,Aliza Gregoli,agregolilh@ucsd.edu,654-625-4038,768 Eastlawn Junction,shipped
775,Gris Epelett,"Salsify, Organic",clothing,38,510.12,0.76,10/29/2021,credit card,Ingamar Walklate,iwalklateli@vkontakte.ru,804-172-4489,73621 Fordem Junction,pending
776,Matelda Garnul,"Soup - Knorr, Chicken Noodle",electronics,80,226.3,0.09,8/16/2021,cash,Margi Bulcroft,mbulcroftlj@meetup.com,253-943-6994,96 Waywood Hill,shipped
777,Shannon Mila,Soup - Verve - Chipotle Chicken,clothing,44,506.23,0.46,7/24/2020,cash,Matthiew Stonham,mstonhamlk@npr.org,261-351-0003,6 Bay Hill,pending
778,Debor Grievson,Salt - Sea,clothing,67,614.5,0.31,9/7/2020,debit card,Alfie Beteriss,abeterissll@nps.gov,936-350-9029,69 Sachtjen Avenue,delivered
779,Murdoch Thorpe,Olives - Nicoise,food,61,562.3,0.27,9/6/2021,credit card,Sashenka Ebbles,sebbleslm@hc360.com,185-574-2067,2666 Jay Street,pending
780,Angeline Robus,"Wine - Red, Concha Y Toro",electronics,85,542.17,0.7,7/23/2021,credit card,Cirilo Rachuig,crachuigln@slashdot.org,720-465-5038,07 Morrow Alley,delivered
781,Ashlee Diem,Table Cloth 53x69 White,food,20,30.12,0.5,6/13/2020,debit card,Findley O' Lone,folo@noaa.gov,591-778-5403,6058 Pankratz Road,shipped
782,Roi Barrowcliff,Wine - Magnotta - Bel Paese White,clothing,81,773.11,0.3,10/9/2020,debit card,Thane Fernier,tfernierlp@macromedia.com,691-798-9318,66 Riverside Avenue,delivered
783,Adrien Buxsy,Petit Baguette,clothing,42,355.09,0.87,1/2/2020,credit card,Hannis Louche,hlouchelq@reverbnation.com,237-250-2006,35932 Pine View Center,shipped
784,Eugine Dimbleby,Oil - Safflower,electronics,46,436.44,0.52,10/10/2021,debit card,Marcos Hallwood,mhallwoodlr@tiny.cc,218-635-1684,4 Longview Court,delivered
785,Dasya Baldini,Sterno - Chafing Dish Fuel,food,53,71.78,0.07,12/15/2021,debit card,Nicky Killock,nkillockls@newsvine.com,293-649-9133,496 Fairfield Place,delivered
786,Frasco Simonian,Ice Cream - Life Savers,electronics,75,604.34,0.31,8/2/2021,cash,Melessa Gusney,mgusneylt@bigcartel.com,595-696-2137,9576 Helena Circle,pending
787,Dita Collisson,Tahini Paste,electronics,36,851.85,0.71,4/8/2021,credit card,Leontine Makin,lmakinlu@reuters.com,566-910-8290,851 Eagle Crest Crossing,pending
788,Baldwin Blenkiron,Wine - Alicanca Vinho Verde,clothing,71,29.98,0.04,3/27/2021,debit card,Amalita Spedroni,aspedronilv@yelp.com,574-929-9590,8 Melrose Way,delivered
789,Brynne McGinney,Sprouts - Onion,electronics,6,173.66,0.66,11/1/2021,cash,Redford Klaussen,rklaussenlw@goo.ne.jp,106-292-4580,50835 Bunker Hill Park,pending
790,Brynna Bycraft,Cardamon Seed / Pod,food,49,975.85,0.96,7/27/2021,cash,Brendan MacRorie,bmacrorielx@wikipedia.org,479-679-9362,15837 School Point,pending
791,Ardelle Hindmoor,Milk - 2% 250 Ml,clothing,64,326.09,0.39,12/27/2021,cash,Ringo Flowitt,rflowittly@slideshare.net,308-149-4081,21 Coleman Avenue,shipped
792,Chancey Curtis,Lobster - Live,electronics,90,344.52,0.32,7/27/2021,debit card,Druci Gorce,dgorcelz@thetimes.co.uk,312-814-2633,23587 Summer Ridge Circle,shipped
793,Lew Brawley,Wine - Segura Viudas Aria Brut,clothing,51,298.44,0.89,9/20/2021,credit card,Kitti Jiran,kjiranm0@weather.com,588-704-9741,139 Coolidge Parkway,delivered
794,Carly Ewbanks,Spice - Paprika,food,62,924.71,0.26,4/18/2020,cash,Etta Matyukon,ematyukonm1@hp.com,111-319-5767,5910 Commercial Street,pending
795,Burr Jehu,Puree - Raspberry,food,64,751.78,0.63,10/6/2021,credit card,Aarika Rumke,arumkem2@stanford.edu,667-352-5192,60088 Monterey Terrace,pending
796,Sollie Offord,Tahini Paste,clothing,5,202.81,0.37,7/11/2021,credit card,Cyrill Sayers,csayersm3@earthlink.net,383-343-2410,72580 Alpine Place,pending
797,Tobiah Woodworth,"Beef - Rib Roast, Capless",electronics,13,1.09,0.6,8/15/2020,debit card,Pooh Jerrold,pjerroldm4@blogs.com,809-116-0330,26337 Reindahl Alley,delivered
798,Omar Risborough,Pastry - Baked Cinnamon Stick,food,62,779.83,0.37,2/6/2020,debit card,Agustin Girodias,agirodiasm5@pinterest.com,870-735-7877,24 Rowland Terrace,shipped
799,Ruy Blodgett,Beef - Top Sirloin - Aaa,food,58,43.76,0.62,12/25/2020,debit card,Heriberto Kenny,hkennym6@ezinearticles.com,903-726-6540,31000 Oriole Junction,shipped
800,Leonidas Linck,"Liqueur Banana, Ramazzotti",electronics,10,675.49,0.46,4/23/2020,credit card,Winston Erskine,werskinem7@amazon.com,802-384-4269,833 East Plaza,delivered
801,Dewain Kmietsch,"Jam - Strawberry, 20 Ml Jar",clothing,27,856.7,0.26,5/15/2020,credit card,Leonore Langmead,llangmeadm8@yahoo.com,834-337-3357,3 Dennis Terrace,shipped
802,Othello Derle,Pears - Bosc,clothing,31,431.44,0.52,1/15/2021,cash,Anthia Preston,aprestonm9@opensource.org,161-282-9863,924 Shasta Street,pending
803,Brooke Smellie,Ham - Cooked Italian,electronics,77,588.82,0.72,5/12/2021,credit card,Cyndia Buffy,cbuffyma@sitemeter.com,506-905-2001,8652 Meadow Vale Parkway,delivered
804,Tedra Mynett,"Vermouth - Sweet, Cinzano",food,34,791.61,0.88,2/5/2020,credit card,Garreth Ladel,gladelmb@sourceforge.net,523-940-3614,9 Lukken Alley,delivered
805,Marthe Lorence,"Coffee - Beans, Whole",food,58,866.23,0.31,12/12/2021,debit card,Avery Coyle,acoylemc@fc2.com,996-971-6214,1 Meadow Vale Alley,delivered
806,Imelda Garlic,Carbonated Water - Cherry,clothing,29,242.41,0.64,9/16/2021,cash,Kerrin Borgnet,kborgnetmd@lulu.com,918-602-7715,7790 Monterey Drive,delivered
807,Rhodia Jancic,The Pop Shoppe - Cream Soda,food,73,767.48,0.46,1/2/2020,debit card,Clarice Rustadge,crustadgeme@tuttocitta.it,485-324-7333,84075 Superior Circle,delivered
808,Aluin Karpfen,Milk - 2%,electronics,94,572,0.52,4/18/2020,debit card,Vladamir Skelton,vskeltonmf@mapquest.com,557-975-1091,29 Transport Alley,pending
809,Barr Brunner,"Pepper - Paprika, Hungarian",clothing,91,827.13,0.65,10/25/2020,cash,Lizzie Hussey,lhusseymg@stanford.edu,103-934-0683,77734 Londonderry Place,pending
810,Davie Grannell,"Schnappes - Peach, Walkers",electronics,50,220.16,0.07,6/29/2020,cash,Jennifer Brandham,jbrandhammh@indiatimes.com,390-993-6301,60723 Cordelia Place,delivered
811,Alf Been,Squid - U 5,clothing,82,627.32,0.77,12/24/2020,cash,Mel Havock,mhavockmi@wired.com,418-928-2795,4 Gale Court,delivered
812,Rebbecca Stainton,Island Oasis - Magarita Mix,food,11,182.88,0.02,2/3/2021,credit card,Lalo Fitter,lfittermj@soundcloud.com,917-554-8104,1 High Crossing Court,pending
813,Filberte Brolan,Flour - Chickpea,clothing,76,511.57,0.61,7/3/2020,credit card,Joli Dun,jdunmk@home.pl,184-999-5838,795 Shoshone Court,shipped
814,Collen Wooding,Muffin Hinge 117n,electronics,100,928.16,0.9,6/30/2021,credit card,Ninnette Moens,nmoensml@ox.ac.uk,440-270-5124,39020 Oak Pass,pending
815,Emmye Jeffree,Bread - Multigrain Oval,clothing,19,508.1,0.02,3/31/2021,credit card,Myrle Elster,melstermm@rediff.com,705-551-2351,19 Towne Center,pending
816,Kiele Cardno,Creme De Cacao Mcguines,food,58,585.16,0.41,9/5/2021,debit card,Bettye Fero,bferomn@cbslocal.com,837-752-6807,772 Bartillon Way,delivered
817,Jarred Parmby,Bread Crumbs - Japanese Style,clothing,66,707.81,0.6,11/8/2021,cash,Eustacia Iddenden,eiddendenmo@ameblo.jp,847-595-7669,6519 Burning Wood Drive,delivered
818,Genevra Hegden,Eggplant Oriental,clothing,98,801.18,0.21,2/11/2021,debit card,Annabelle Lamonby,alamonbymp@ask.com,409-355-9541,2412 Calypso Lane,shipped
819,Fairfax Lanyon,Tobasco Sauce,food,64,152.1,0.46,10/27/2021,cash,Rollin Kohn,rkohnmq@dyndns.org,709-949-9315,33 Boyd Road,pending
820,Allister Bromfield,Pork - Belly Fresh,food,15,344.74,0.87,8/5/2021,debit card,Wilfrid Champneys,wchampneysmr@themeforest.net,852-203-1348,3822 Hanson Hill,shipped
821,Aprilette Lancett,Dried Apple,electronics,86,778.37,0.35,10/31/2020,cash,Marina Lockery,mlockeryms@blogs.com,313-787-4649,08418 Ludington Circle,shipped
822,Lind Gerring,"Ham - Smoked, Bone - In",food,84,256.17,0.04,4/5/2021,credit card,Dan Henrie,dhenriemt@github.com,887-383-4652,2 Barnett Center,shipped
823,Allis McGuane,Flower - Commercial Bronze,food,40,581.22,0.84,6/6/2021,debit card,Reynolds Varden,rvardenmu@woothemes.com,870-523-7357,146 Grayhawk Lane,delivered
824,Althea Snowding,Wine - Ej Gallo Sonoma,food,2,828.35,0.35,3/9/2020,debit card,Nell McGonigle,nmcgoniglemv@kickstarter.com,497-306-1427,51845 Acker Point,pending
825,Jillie Wilcinskis,Campari,electronics,20,356.62,0.08,9/21/2020,credit card,Dallas Knapper,dknappermw@parallels.com,833-473-5889,885 Cody Junction,shipped
826,Horace Ciotti,Melon - Cantaloupe,food,36,157.71,0.38,9/26/2021,debit card,Reinhard Ivimy,rivimymx@ocn.ne.jp,202-653-9284,04935 Meadow Vale Avenue,pending
827,Myrvyn Barthelme,"Turkey - Breast, Smoked",food,31,152.23,0.52,6/26/2020,debit card,Jemmy Kneesha,jkneeshamy@geocities.com,693-733-0027,5294 Monument Park,pending
828,Reinwald Conradsen,Zucchini - Green,clothing,17,87.16,0.38,10/14/2020,cash,Christan Opie,copiemz@mozilla.org,318-314-0826,9931 Artisan Plaza,shipped
829,Lane Holbury,"7up Diet, 355 Ml",electronics,93,105.59,0.8,11/16/2020,debit card,Kissie Jellis,kjellisn0@nasa.gov,613-773-1282,6039 Bay Circle,delivered
830,Fidelity Barker,"Stock - Veal, Brown",electronics,12,250.47,0.88,4/1/2021,cash,Meg Rucklidge,mrucklidgen1@yolasite.com,149-535-2926,58956 Lakewood Gardens Parkway,shipped
831,Norean Isakov,Island Oasis - Peach Daiquiri,clothing,76,564.19,0.2,3/7/2020,cash,Tucky Vesty,tvestyn2@intel.com,384-518-4862,82331 Kropf Parkway,shipped
832,Cammie Gianni,Soup - Campbells Mushroom,clothing,19,669.79,0.91,5/8/2020,credit card,Alia Seger,asegern3@ask.com,451-119-6131,0909 La Follette Alley,shipped
833,Dory Bridal,Worcestershire Sauce,clothing,11,69.92,0.09,8/14/2021,debit card,Rubi Fruish,rfruishn4@techcrunch.com,213-709-3894,7923 Roth Alley,pending
834,Ann Pigden,"Sauce - Soya, Light",electronics,36,543.97,0.75,6/28/2021,debit card,Dietrich O'Caine,docainen5@paypal.com,360-815-7113,91935 Troy Hill,delivered
835,Rolando Hawkin,Trueblue - Blueberry 12x473ml,food,41,963.54,0.91,3/16/2020,credit card,Marna Gawkes,mgawkesn6@unicef.org,257-262-4503,341 Porter Pass,shipped
836,Ruth Nials,Apples - Spartan,food,38,189.06,0.24,3/30/2021,debit card,Chester Andrick,candrickn7@1688.com,290-997-1553,49708 Oxford Hill,delivered
837,Luciana Wohler,Cheese - St. Andre,electronics,75,142.46,0.52,5/11/2020,cash,Casi Burkman,cburkmann8@theatlantic.com,120-220-3728,67185 Talisman Street,delivered
838,Elyssa Corder,Shortbread - Cookie Crumbs,food,3,495.29,0.97,3/27/2021,credit card,Leese Linkie,llinkien9@netvibes.com,641-991-3796,14 Old Gate Junction,shipped
839,Lucian Gooder,Truffle Shells - Semi - Sweet,food,87,364.36,0.8,9/14/2020,cash,Rafael Cescot,rcescotna@springer.com,202-858-6121,85 Texas Way,pending
840,Guillermo Oakley,Langers - Cranberry Cocktail,food,72,370.88,0.89,8/8/2021,cash,Christin Ranklin,cranklinnb@tripadvisor.com,637-292-8771,576 Gina Hill,pending
841,Del Firks,Sprouts - Pea,clothing,87,422.81,0.16,5/1/2021,credit card,Sherri Eccersley,seccersleync@elpais.com,420-462-5637,17755 Ridge Oak Avenue,delivered
842,Gan Dupre,Spice - Onion Powder Granulated,food,43,914.3,0.2,8/17/2021,cash,Allissa Board,aboardnd@aboutads.info,187-392-4262,3866 Coolidge Point,pending
843,Ilysa Brewins,Dome Lid Clear P92008h,electronics,64,816.18,0.97,8/5/2020,credit card,Karie Alderwick,kalderwickne@wikipedia.org,275-550-4082,09 Mcguire Circle,pending
844,Cathrin Shivell,Tea - Orange Pekoe,electronics,70,629.14,0.04,1/20/2020,debit card,Reilly Banishevitz,rbanishevitznf@tinypic.com,575-647-4288,0050 Starling Trail,delivered
845,Dionis Canto,Campari,electronics,61,593.83,0.68,6/24/2020,cash,Garrott Poyzer,gpoyzerng@uol.com.br,404-863-8498,615 Grasskamp Circle,shipped
846,Crystie Attenburrow,Cafe Royale,food,86,888.77,0.88,1/14/2021,cash,Keelia Elliman,kellimannh@bigcartel.com,198-989-9479,4 Washington Road,pending
847,Glynn Beardow,Milk Powder,electronics,4,756.64,0.55,9/21/2020,credit card,Grantley Gantlett,ggantlettni@bravesites.com,995-221-3896,36170 Hoard Drive,pending
848,Abrahan Tweedle,Chocolate Bar - Reese Pieces,food,31,288.01,0.48,7/10/2020,cash,Jacqueline Grigolashvill,jgrigolashvillnj@answers.com,289-198-4180,7 Green Crossing,pending
849,Erena Dregan,Nori Sea Weed - Gold Label,food,65,933.58,0.2,2/7/2020,credit card,Claudette Notton,cnottonnk@themeforest.net,167-922-4882,2837 Birchwood Court,pending
850,Olia McLuckie,"Beans - Kidney, Red Dry",food,41,216.95,0.24,10/29/2021,cash,Arabel Zollner,azollnernl@pinterest.com,379-953-7649,5643 Vahlen Road,delivered
851,Rolph Sherred,"Veal - Insides, Grains",electronics,100,173.61,0.4,3/4/2020,credit card,Feliks Casero,fcaseronm@de.vu,148-592-7919,3 Autumn Leaf Crossing,shipped
852,Henry Loosmore,Teriyaki Sauce,electronics,94,434.53,0.57,6/4/2020,cash,Anthony McCrum,amccrumnn@360.cn,778-565-4020,4338 Carioca Hill,pending
853,Humbert Rapkins,"Wine - White, Riesling, Henry Of",electronics,63,207.24,0.19,2/16/2020,credit card,Jacky Keys,jkeysno@umn.edu,528-939-1354,2 Scofield Lane,shipped
854,Kellie Fawlo,Isomalt,clothing,41,858.69,0.54,6/21/2020,debit card,Clarence Hamlet,chamletnp@csmonitor.com,566-811-9203,2267 Service Hill,delivered
855,Vonny Aicken,Melon - Honey Dew,electronics,19,139.81,0.52,11/21/2021,cash,Lanie Brian,lbriannq@sogou.com,739-585-1067,26221 Fairfield Alley,pending
856,Gabrielle Hyams,Taro Root,clothing,19,489.8,0.33,8/13/2020,credit card,Raphael Kleimt,rkleimtnr@hibu.com,254-801-9201,76210 Artisan Court,delivered
857,Lazarus O'Hogertie,Spaghetti Squash,clothing,6,973.34,0.5,11/13/2021,debit card,Klemens Youle,kyoulens@businesswire.com,174-871-4697,905 Forest Hill,shipped
858,Letty Turner,Sole - Iqf,food,56,655.9,0.13,7/6/2021,debit card,Thain Negro,tnegront@businessweek.com,861-687-0609,00 Farmco Way,pending
859,Halimeda Mitskevich,"Trout - Hot Smkd, Dbl Fillet",food,31,194.28,0.32,8/22/2021,cash,Mannie McNea,mmcneanu@devhub.com,922-778-7388,9935 Starling Point,delivered
860,Flossi Annell,Red Currants,electronics,81,181.58,0.79,8/17/2021,credit card,Claybourne Bister,cbisternv@tinyurl.com,981-210-7034,043 Bonner Pass,shipped
861,Swen Duchatel,"Water, Tap",electronics,51,267.6,0.05,3/8/2020,credit card,Becky Shovelin,bshovelinnw@addtoany.com,662-388-9647,4 Havey Court,delivered
862,Audy Cuardall,Bar - Granola Trail Mix Fruit Nut,electronics,69,862.12,0.19,3/29/2021,credit card,Claude Batteson,cbattesonnx@w3.org,960-607-1768,2 Tony Park,delivered
863,Ingaberg Milton-White,Appetizer - Cheese Bites,food,73,905.27,0.31,1/24/2021,credit card,Terrye Spoward,tspowardny@reference.com,805-528-4480,28 Waubesa Center,shipped
864,Myrah Trewin,Tofu - Firm,food,42,871.55,0.17,7/2/2020,credit card,Alverta Darragh,adarraghnz@mayoclinic.com,252-736-8617,29325 Westport Junction,shipped
865,Claudetta Ramsbotham,Bread - Hot Dog Buns,clothing,78,670.49,0.78,9/4/2021,debit card,Nicolea Chastel,nchastelo0@pbs.org,638-981-3099,86 Lillian Terrace,pending
866,Elisha Gennrich,Flax Seed,electronics,36,181.79,0.42,1/11/2021,cash,Cyb Ryburn,cryburno1@soup.io,486-380-1668,491 Garrison Trail,shipped
867,Ev Borless,Parsley Italian - Fresh,food,12,780.64,0.51,9/20/2021,cash,Gareth Laurenson,glaurensono2@dot.gov,688-765-7428,817 Northview Pass,delivered
868,Aloisia Dunning,Cocoa Powder - Dutched,clothing,100,551.8,0.37,10/24/2020,debit card,Gregoire Branno,gbrannoo3@oracle.com,281-112-2917,731 Mcguire Pass,pending
869,Silvana Gethin,"Asparagus - White, Canned",clothing,47,460.9,0.5,12/22/2020,cash,Moe Nobes,mnobeso4@gnu.org,284-644-3269,46 Redwing Drive,pending
870,Haze Ionesco,"Shrimp, Dried, Small / Lb",electronics,53,361.64,0.23,1/28/2021,debit card,Golda Lintott,glintotto5@tumblr.com,426-910-8415,1 Kings Avenue,pending
871,Gage Bailey,Muffin Mix - Blueberry,electronics,70,53.26,0.77,4/3/2021,debit card,Orv Zanussii,ozanussiio6@imgur.com,482-537-4653,33017 Jenna Trail,pending
872,Malinda Petrasek,Garbag Bags - Black,food,51,863.42,0.37,12/13/2020,credit card,Emilee Samsin,esamsino7@drupal.org,861-608-8576,7 Parkside Avenue,pending
873,Conrade Humerstone,Eggplant - Regular,electronics,5,113.34,0.77,10/19/2020,cash,Hetti Calow,hcalowo8@zimbio.com,778-818-4350,34 Steensland Point,shipped
874,Leonanie Ethelston,"Cake Circle, Paprus",electronics,74,834.35,0.83,9/20/2020,debit card,Nilson Alleburton,nalleburtono9@kickstarter.com,319-896-4153,9 Waubesa Plaza,shipped
875,Bernardine Daenen,"Soup - Knorr, Classic Can. Chili",food,12,156.29,0.1,8/8/2020,credit card,Blake Pieper,bpieperoa@elegantthemes.com,386-303-3023,5303 Garrison Circle,pending
876,Ilse Wapplington,Beans - Fine,clothing,10,998.92,0.49,3/9/2021,debit card,Dorey Neesham,dneeshamob@ihg.com,940-630-2483,77513 Veith Point,delivered
877,Arte Winterbourne,Nut - Pumpkin Seeds,food,63,605.44,0.2,11/11/2020,cash,Cherish Juschke,cjuschkeoc@cyberchimps.com,959-952-2012,48075 Rutledge Lane,delivered
878,Fletcher Yurivtsev,Beef - Sushi Flat Iron Steak,clothing,47,767.99,0.85,6/23/2021,debit card,Ellerey Tonbridge,etonbridgeod@bandcamp.com,764-109-0184,3 Golf View Way,shipped
879,Alonso Rudsdell,Wine - Barolo Fontanafredda,food,8,349.48,0.76,9/15/2020,debit card,Ardeen Sare,asareoe@list-manage.com,807-959-3494,42335 Magdeline Hill,delivered
880,Imogen Tuppeny,Ham - Cooked Italian,clothing,90,88.01,0.88,5/26/2020,cash,Petronilla Old,poldof@istockphoto.com,882-547-0379,31 Mariners Cove Hill,pending
881,Coretta Dobbins,"Vermouth - Sweet, Cinzano",clothing,10,935.23,0.87,2/12/2021,credit card,Wilie Pevie,wpevieog@dmoz.org,130-425-4746,1832 Mariners Cove Alley,delivered
882,Livvy Strase,"Sole - Dover, Whole, Fresh",electronics,97,707.94,0.81,1/30/2021,debit card,Bab Heart,bheartoh@flavors.me,188-727-9305,43 Kenwood Junction,shipped
883,Polly Chrismas,Bread - 10 Grain Parisian,clothing,96,517.45,0.84,12/30/2021,credit card,Ransom Izaac,rizaacoi@jigsy.com,879-972-7057,88427 Walton Junction,delivered
884,Esme Baughan,French Pastry - Mini Chocolate,food,49,608.76,0.42,4/7/2021,cash,Willi Posner,wposneroj@dailymail.co.uk,459-255-8790,480 Vidon Park,shipped
885,Adore Coombe,Muffin Puck Ww Carrot,electronics,24,645.15,0.61,12/13/2021,credit card,Jami Alam,jalamok@vk.com,856-383-8144,96 Talisman Alley,delivered
886,Damien Charkham,Bagel - Sesame Seed Presliced,electronics,54,442.34,0.01,9/12/2021,credit card,Alfy Pawle,apawleol@ameblo.jp,976-450-7502,0642 Welch Junction,pending
887,Janina Jessope,Seaweed Green Sheets,clothing,58,481.78,0.33,2/3/2021,debit card,Danila Emlin,demlinom@independent.co.uk,774-513-8741,96078 Forest Pass,shipped
888,Fernanda Corringham,Garbage Bags - Clear,electronics,73,399.33,0.5,1/27/2021,debit card,Emmie Rimell,erimellon@telegraph.co.uk,461-481-5079,0921 Manufacturers Junction,delivered
889,Forester McQuie,"Wine - Saint - Bris 2002, Sauv",clothing,90,605.5,0.15,6/7/2020,credit card,Ali Tabart,atabartoo@istockphoto.com,788-717-5580,62 Messerschmidt Circle,shipped
890,Eliot Hadlee,"Sauce - Apple, Unsweetened",electronics,48,714.52,0.59,8/18/2021,cash,Jay Rudledge,jrudledgeop@bravesites.com,570-943-7613,6 Barby Street,shipped
891,Freda Baiyle,Muffin - Carrot Individual Wrap,food,41,304.8,0.28,12/4/2021,credit card,Rick Dodswell,rdodswelloq@stumbleupon.com,635-809-9727,82 Holy Cross Pass,pending
892,Gussi Boshell,Table Cloth 81x81 Colour,electronics,50,329.49,0.03,10/9/2021,cash,Bil Inkin,binkinor@seattletimes.com,619-123-2934,98 Algoma Junction,pending
893,Florence Delgua,Lychee,electronics,31,696.83,0.17,10/24/2020,credit card,Rosabelle Lovat,rlovatos@php.net,293-185-1907,5288 Corscot Junction,shipped
894,Lee Jopson,Versatainer Nc - 9388,food,4,496.77,1,5/5/2020,credit card,Nessie Diment,ndimentot@themeforest.net,607-187-0156,63 Browning Trail,shipped
895,Keslie Seamon,Banana Turning,clothing,80,96.75,0.5,10/22/2020,cash,Stefania Yakovich,syakovichou@booking.com,519-638-9685,090 Maryland Junction,delivered
896,Percival Pagon,Rum - Mount Gay Eclipes,clothing,26,510.28,0.43,2/7/2021,credit card,Hedvig Langmuir,hlangmuirov@skype.com,678-669-7880,79 6th Park,shipped
897,Issie Jepensen,Kolrabi,food,82,624.2,0.41,12/5/2021,debit card,Lovell Divina,ldivinaow@admin.ch,884-671-6350,864 Victoria Way,delivered
898,Antons Bigrigg,Barramundi,clothing,41,854.88,0.16,7/21/2020,cash,Ricca Siccombe,rsiccombeox@posterous.com,277-960-2339,8819 Meadow Valley Way,shipped
